wallet,archetype,coin,dir,qty,entry_ts,entry_px,exit_ts,exit_px,gross_pnl,fees,net_pnl,hold_s,exit_reason
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007360366922762286,1786630500000,935.4720300000001,1786630620000,939.679605,-0.030969295855040834,0.010250195649766558,-0.041219491504807394,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007360366922762285,1786630500000,935.4720300000001,1786630620000,939.679605,-0.03096929585504083,0.010365239336699262,-0.041334535191740095,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.002471629386409043,1786630500000,935.4720300000001,1786630620000,939.679605,-0.010399566015519798,0.0035205706158392656,-0.013920136631359064,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.06955092398373136,1786630500000,935.4720300000001,1786630620000,939.679605,-0.292640728980842,0.0994531253631595,-0.39209385434400146,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.13910184796746264,1786630500000,935.4720300000001,1786630620000,939.679605,-0.5852814579616835,0.22473043092305334,-0.8100118888847369,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.04736078074251472,1786630500000,935.4720300000001,1786630620000,939.679605,-0.19927403703268193,0.10950488351611794,-0.3087789205487999,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.017192363231933582,1786630500000,935.4720300000001,1786630620000,939.679605,-0.07233815772560133,0.04781274803371708,-0.12015090575931842,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.13910184796746267,1786630500000,935.4720300000001,1786630620000,939.679605,-0.5852814579616836,0.41932871375952535,-1.004610171721209,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.034530116427773594,1786630500000,935.4720300000001,1786630620000,939.679605,-0.14528805462858624,0.46460126077445446,-0.6098893154030407,120.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0003503881481026593,1786630620000,939.679605,1786630620000,938.740395,-0.0003290880525794996,0.0002961792473215488,-0.0006252672999010484,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.016740583307006764,1786630620000,939.679605,1786630620000,938.740395,-0.015722923247773867,0.014152962421418848,-0.029875885669192713,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0003448434763616506,1786630620000,939.679605,1786630620000,938.740395,-0.0003238804414336268,0.00029387248125974737,-0.0006177529226933742,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0007210363596651886,1786630620000,939.679605,1786630680000,938.8803250000001,-0.0005763099415531582,0.0006146081290868172,-0.0011909180706399754,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.000783735173548963,1786630620000,939.679605,1786630680000,938.8803250000001,-0.0006264238495141786,0.0006682845594413669,-0.0012947084089555455,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.027744225143634806,1786630620000,939.679605,1786630680000,938.8803250000001,-0.022175404272803134,0.023666222661319097,-0.04584162693412223,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.07376515453443264,1786630620000,939.679605,1786630680000,938.8803250000001,-0.058959012716277875,0.06378865647239582,-0.12274766918867369,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0016301691609819232,1786630620000,939.679605,1786630680000,938.8803250000001,-0.0013029616069895555,0.001466045529733312,-0.0027690071367228674,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.03435895000838849,1786630620000,939.679605,1786630680000,938.8803250000001,-0.02746242156270315,0.030928077275340703,-0.058390498838043856,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0049845557037716546,1786630620000,939.679605,1786630680000,938.8803250000001,-0.003984055682910375,0.00457694604390869,-0.008561001726819065,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.000720410937800126,1786630620000,939.679605,1786630740000,937.6509400000001,-0.001461472455132244,0.0006630729838317786,-0.002124545438964023,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.09662903230927909,1786630620000,939.679605,1786630740000,937.6509400000001,-0.19602793582969716,0.08897673511697402,-0.28500467094667115,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.43694489488312577,1786630620000,939.679605,1786630740000,937.6509400000001,-0.8864148151780469,0.4284935186670531,-1.3149083338451,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0005951220790522899,1786630620000,939.679605,1786630740000,937.6509400000001,-0.0012073033325005736,0.000977901157193622,-0.002185204489694196,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.02634198255173537,1786630620000,939.679605,1786630740000,937.6509400000001,-0.05343905803331446,0.04333703533771641,-0.09677609337103088,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.029443368988367413,1786630620000,939.679605,1786630740000,937.6509400000001,-0.059730732148784396,0.05121716652015905,-0.11094789866894345,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.02201188526097718,1786630620000,939.679605,1786630740000,937.6509400000001,-0.04465474121295879,0.0410261023494504,-0.0856808435624092,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00032495080937257266,1786630620000,939.679605,1786630740000,937.6509400000001,-0.0006592163336957882,0.0006412018690894795,-0.0013004182027852675,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.022972609393035248,1786630620000,939.679605,1786630740000,937.6509400000001,-0.0466037286343203,0.04537014980118069,-0.09197387843550099,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.015089020191735338,1786630620000,939.679605,1786630800000,935.9118100000001,-0.05685233483331912,0.03180636076948838,-0.08865869560280751,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.08349822971269262,1786630620000,939.679605,1786630800000,935.9118100000001,-0.3146042124203329,0.18445045165988927,-0.49905466408022214,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.11017245267336329,1786630620000,939.679605,1786630800000,935.9118100000001,-0.4151072163204324,0.3411587696470534,-0.7562659859674858,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0027691460276967465,1786630620000,939.679605,1786630800000,935.9118100000001,-0.010433574557425603,0.022641783995558894,-0.0330753585529845,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.055255765889397776,1786630620000,939.679605,1786630800000,935.9118100000001,-0.20819239843924228,0.4732715357399171,-0.6814639341791594,180.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.17224554626832644,1786630800000,935.9118100000001,1786630800000,936.8481899999999,-0.16128728461471345,0.14515855615326195,-0.30644584076797543,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0007919335460612539,1786630800000,935.9118100000001,1786630800000,936.8481899999999,-0.0007415507338607355,0.0007314965603930983,-0.0014730472942538339,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008239516462694389,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03343546343462538,0.007625944693188846,-0.041061408127814225,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00823951646269439,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03343546343462539,0.007664400189910776,-0.041099863624536166,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0007847158535899218,1786630800000,935.9118100000001,1786630920000,939.96975,-0.003184329850916622,0.000733673967887921,-0.003918003818804543,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0007847158535899217,1786630800000,935.9118100000001,1786630920000,939.96975,-0.0031843298509166215,0.0007340329615826434,-0.003918362812499265,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0007847158535899218,1786630800000,935.9118100000001,1786630920000,939.96975,-0.003184329850916622,0.000734392597426896,-0.003918722448343518,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008239516462694387,1786630800000,935.9118100000001,1786630920000,939.96975,-0.033435463434625376,0.0077149052100246585,-0.041150368644650034,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008239516462694385,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03343546343462537,0.007755038835562873,-0.041190502270188244,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008239516462694387,1786630800000,935.9118100000001,1786630920000,939.96975,-0.033435463434625376,0.00779594137464575,-0.04123140480927112,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.003527484598994765,1786630800000,935.9118100000001,1786630920000,939.96975,-0.014314320853644523,0.0033554320047577595,-0.017669752858402284,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.004311370065438031,1786630800000,935.9118100000001,1786630920000,939.96975,-0.017495281043343244,0.004110553136057547,-0.02160583417940079,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.020929741954035595,1786630800000,935.9118100000001,1786630920000,939.96975,-0.08493163706495746,0.020011574997793186,-0.10494321206275065,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.019155665209187076,1786630800000,935.9118100000001,1786630920000,939.96975,-0.07773254007896702,0.018575008247426333,-0.09630754832639335,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858605,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03264766683316628,0.007906302546611057,-0.04055396937977734,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858605,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03264766683316628,0.007951822425431155,-0.04059948925859743,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858603,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03264766683316627,0.007998271958960922,-0.04064593879212719,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.07164218788235968,1786630800000,935.9118100000001,1786630920000,939.96975,-0.2907196998953367,0.07164486405483034,-0.36236456395016703,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858603,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03264766683316627,0.00851533914158993,-0.0411630059747562,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.1260059657460325,1786630800000,935.9118100000001,1786630920000,939.96975,-0.5113246486394447,0.13428649635285825,-0.645611144992303,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.08348038898163725,1786630800000,935.9118100000001,1786630920000,939.96975,-0.3387584096641381,0.10074213716016878,-0.4395005468243069,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858601,1786630800000,935.9118100000001,1786630920000,939.96975,-0.032647666833166264,0.010781863194538987,-0.04342953002770525,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0009577832604593671,1786630800000,935.9118100000001,1786630920000,939.96975,-0.0038866270039484047,0.001298199059868387,-0.005184826063816792,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858601,1786630800000,935.9118100000001,1786630920000,939.96975,-0.032647666833166264,0.010919789749528837,-0.043567456582695105,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0080453793878586,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03264766683316626,0.011047480074322578,-0.04369514690748884,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.1845073672948898,1786630800000,935.9118100000001,1786630920000,939.96975,-0.7487198260406098,0.25638511858408586,-1.0051049446246956,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.060915015365214854,1786630800000,935.9118100000001,1786630920000,939.96975,-0.2471894774511149,0.12329893767006604,-0.37048841512118097,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0019155665209186995,1786630800000,935.9118100000001,1786630920000,939.96975,-0.007773254007896668,0.004726026053127454,-0.012499280061024121,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858567,1786630800000,935.9118100000001,1786630920000,939.96975,-0.032647666833166125,0.019993675850977704,-0.05264134268414383,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858567,1786630800000,935.9118100000001,1786630920000,939.96975,-0.032647666833166125,0.020628751293267987,-0.05327641812643411,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.019155665209187066,1786630800000,935.9118100000001,1786630920000,939.96975,-0.07773254007896697,0.050748529523885054,-0.12848106960285205,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.019155665209187066,1786630800000,935.9118100000001,1786630920000,939.96975,-0.07773254007896697,0.055213138390812565,-0.13294567846977956,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008045379387858565,1786630800000,935.9118100000001,1786630920000,939.96975,-0.03264766683316612,0.025503179508706758,-0.058150846341872876,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.12393329867522208,1786630800000,935.9118100000001,1786630920000,939.96975,-0.5029138900261204,0.410440966222119,-0.9133548562482394,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.031840570805887106,1786630800000,935.9118100000001,1786630920000,939.96975,-0.12920712589603886,0.46346812802112014,-0.592675253917159,120.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.04431612697875465,1786630920000,939.96975,1786630920000,939.03025,-0.041635001296537896,0.037471501166885995,-0.07910650246342389,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0722906821340935,1786630920000,939.96975,1786630920000,939.03025,-0.06791709586497742,0.06245450225721945,-0.13037159812219687,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.11217519641497269,1786630920000,939.96975,1786630920000,939.03025,-0.10538859703186153,0.10069062991421845,-0.20607922694608,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.676097912219625,1786630920000,939.96975,1786630920000,939.03025,-0.6351939885303057,0.6500227344001879,-1.2852167229304936,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.15898410553628217,1786630920000,939.96975,1786630920000,939.03025,-0.1493655671513296,0.5171808979654926,-0.6665464651168223,0.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.02307180110348464,1786630920000,939.03025,1786630920000,939.96975,-0.02167595713672273,0.019508361423051436,-0.04118431855977417,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.023071801103484637,1786630920000,939.03025,1786630920000,939.96975,-0.021675957136722726,0.019724258687677153,-0.04140021582439988,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.10843746518637735,1786630920000,939.03025,1786630980000,940.680105,-0.17890609412507086,0.09379935543477627,-0.27270544955984716,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.20544889554055284,1786630920000,939.03025,1786630980000,940.680105,-0.3389608875520593,0.18852460275063693,-0.5274854903026962,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.7048984565712229,1786630920000,939.03025,1786630980000,940.680105,-1.1629802430663165,0.7483877793637901,-1.9113680224301066,60.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.21356926843295954,1786630980000,940.680105,1786630980000,939.739895,-0.20079996187334842,0.18071996568601761,-0.38151992755936603,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.21356926843295954,1786630980000,940.680105,1786630980000,939.739895,-0.20079996187334842,0.20344858306980027,-0.40424854494314866,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0001928311610789425,1786630980000,940.680105,1786630980000,939.739895,-0.0001813017859580285,0.0002179988645669368,-0.0003993006505249653,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00040319242771047085,1786630980000,940.680105,1786630980000,939.739895,-0.0003790855524576534,0.00045590234953798937,-0.0008349879019956428,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00040319242771047085,1786630980000,940.680105,1786631040000,940.90931,9.241372039337001e-05,0.0004562956450192037,-0.00036388192462583367,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00040319242771047074,1786630980000,940.680105,1786631040000,940.90931,9.241372039336998e-05,0.00045647699586041305,-0.0003640632754670431,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00040319242771047074,1786630980000,940.680105,1786631100000,940.8793250000001,8.032399544851309e-05,0.0004566531367966841,-0.000376329141348171,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00043825263881564234,1786630980000,940.680105,1786631100000,940.8793250000001,8.730869070488825e-05,0.0004965597271956529,-0.0004092510364907647,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.009361076365102633,1786630980000,940.680105,1786631160000,942.3785750000001,0.01589950737383627,0.010617425699610154,0.005282081674226119,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.038110449471410415,1786630980000,940.680105,1786631160000,942.3785750000001,0.06472945511370809,0.04363104643220806,0.02109840868150003,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.057428625790405044,1786630980000,940.680105,1786631160000,942.3785750000001,0.09754079804623172,0.06843870617112165,0.02910209187511008,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.026663290545545205,1786630980000,940.680105,1786631160000,942.3785750000001,0.045286799092893314,0.033998067293722005,0.011288731799171307,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.22011450684606548,1786630980000,940.680105,1786631160000,942.3785750000001,0.3738578864428463,0.2906127211583117,0.0832451652845346,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.22011450684606546,1786630980000,940.680105,1786631160000,942.3785750000001,0.37385788644284623,0.4445902096025288,-0.0707323231596826,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.03427841934512533,1786630980000,940.680105,1786631160000,942.3785750000001,0.05822086690511649,0.2637905520606776,-0.20556968515556107,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.027607380306630035,1786630980000,940.680105,1786631160000,942.3785750000001,0.0468903072294031,0.4617074716707803,-0.41481716444137723,180.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.4483919242853175,1786631160000,942.3785750000001,1786631160000,943.321425,-0.42276632581237017,0.38048969323117043,-0.8032560190435405,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.4483919242853173,1786631160000,942.3785750000001,1786631160000,943.321425,-0.42276632581237,0.519634889433131,-0.942401215245501,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.1643608193246428,1786631160000,942.3785750000001,1786631160000,943.321425,-0.1549675985002243,0.5197702870347704,-0.6747378855349946,0.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.10768126044390335,1786631160000,943.321425,1786631160000,942.3785750000001,-0.10152727640952432,0.09137454876858084,-0.19290182517810517,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.12430437930485835,1786631160000,943.321425,1786631160000,942.3785750000001,-0.11720038402757421,0.1114462750507306,-0.2286466590783048,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.049166476292761385,1786631160000,943.321425,1786631160000,942.3785750000001,-0.04635661217262553,0.04756778067261457,-0.0939243928452401,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0005617884779661232,1786631160000,943.321425,1786631220000,940.4795250000001,-0.0015965466755318671,0.0005623109038667565,-0.002158857579398624,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.2066160319615435,1786631160000,943.321425,1786631220000,940.4795250000001,-0.587182101231489,0.206894322787117,-0.7940764240186059,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.13211799466603483,1786631160000,943.321425,1786631220000,940.4795250000001,-0.37546612904139065,0.15989810178325053,-0.5353642308246412,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.018172635982904407,1786631160000,943.321425,1786631220000,940.4795250000001,-0.05164481419981414,0.026291979816483856,-0.07793679401629801,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0005503071352430008,1786631160000,943.321425,1786631220000,940.4795250000001,-0.0015639178476470267,0.0008204660810565236,-0.00238438392870355,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.19074123835466358,1786631160000,943.321425,1786631220000,940.4795250000001,-0.5420675252800986,0.2846469405411952,-0.8267144658212938,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.058327396217546124,1786631160000,943.321425,1786631220000,940.4795250000001,-0.16576062731063826,0.1387186455520569,-0.30447927286269516,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.008008016662545466,1786631160000,943.321425,1786631280000,941.529,-0.014353769266362898,0.024363060386385985,-0.038716829652748884,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.004636220173052653,1786631160000,943.321425,1786631280000,941.529,-0.00831007694368381,0.014698339954006873,-0.023008416897690682,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.009998313201482206,1786631160000,943.321425,1786631280000,941.529,-0.017921226540166545,0.03249767486907308,-0.05041890140923963,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.03908755044224521,1786631160000,943.321425,1786631280000,941.529,-0.0700615026014406,0.13445075744221308,-0.20451226004365367,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.014193839048569934,1786631160000,943.321425,1786631280000,941.529,-0.025441391956632683,0.06401911629963428,-0.08946050825626697,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.006667386002941605,1786631160000,943.321425,1786631280000,941.529,-0.011950789356322475,0.03410413251739974,-0.04605492187372222,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.08806078282346728,1786631160000,943.321425,1786631280000,941.529,-0.1578423486523516,0.48129823412422884,-0.6391405827765805,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0011924363428337803,1786631160000,943.321425,1786631280000,941.529,-0.002137352711803815,0.4505052210288444,-0.4526425737406482,120.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007130937305270495,1786631280000,941.529,1786631340000,946.9732499999999,-0.03882260542421816,0.0060600560155255195,-0.044882661439743676,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007130937305270493,1786631280000,941.529,1786631340000,946.9732499999999,-0.03882260542421815,0.006080478041839536,-0.04490308346605769,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007130937305270492,1786631280000,941.529,1786631340000,946.9732499999999,-0.03882260542421814,0.00610117802690175,-0.04492378345111989,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007130937305270492,1786631280000,941.529,1786631340000,946.9732499999999,-0.03882260542421814,0.006122161684429579,-0.044944767108647726,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007130937305270491,1786631280000,941.529,1786631340000,946.9732499999999,-0.038822605424218136,0.006143434885822368,-0.044966040310040506,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00713093730527049,1786631280000,941.529,1786631340000,946.9732499999999,-0.03882260542421813,0.0061650036656386385,-0.04498760908985677,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007130937305270489,1786631280000,941.529,1786631340000,946.9732499999999,-0.03882260542421813,0.006186874227303227,-0.045009479651521356,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.01697842215540586,1786631280000,941.529,1786631340000,946.9732499999999,-0.09243477481956659,0.014783459402513471,-0.10721823422208007,60.0,source_partial_close
